0.10256,0.19096,0.1541,0.18413,0.18413
0.10484,0.19269,0.14945,0.18434,0.18434
0.10724,0.19425,0.14488,0.18454,0.18454
0.10975,0.19575,0.14034,0.18472,0.18472
0.11224,0.19738,0.13603,0.18479,0.18479
0.11482,0.1989,0.13156,0.1849,0.1849
0.11733,0.20037,0.12743,0.18496,0.18496
0.1198,0.20177,0.12356,0.18496,0.18496
0.12247,0.20327,0.11947,0.18493,0.18493
0.12504,0.2046,0.11577,0.18486,0.18486
0.12762,0.20598,0.11205,0.18478,0.18478
0.13023,0.20725,0.10855,0.18466,0.18466
0.13255,0.20835,0.10551,0.18453,0.18453
0.13488,0.20948,0.10261,0.18435,0.18435
0.13689,0.21041,0.10006,0.18421,0.18421
0.13896,0.21132,0.097661,0.18402,0.18402
0.14086,0.21213,0.095438,0.18386,0.18386
0.14275,0.21294,0.093311,0.18366,0.18366
0.14453,0.21368,0.091329,0.18348,0.18348
0.14635,0.21441,0.089441,0.18327,0.18327
