0.10256,0.19096,0.1541,0.18413,0.18413
0.10484,0.19269,0.14945,0.18434,0.18434
0.10724,0.19425,0.14488,0.18454,0.18454
0.10975,0.19575,0.14034,0.18472,0.18472
0.11224,0.19738,0.13603,0.18479,0.18479
0.11482,0.1989,0.13156,0.1849,0.1849
0.11733,0.20037,0.12743,0.18496,0.18496
0.1198,0.20177,0.12356,0.18496,0.18496
0.12247,0.20327,0.11947,0.18493,0.18493
0.12504,0.2046,0.11577,0.18486,0.18486
0.12762,0.20598,0.11205,0.18478,0.18478
0.13023,0.20725,0.10855,0.18466,0.18466
0.13255,0.20835,0.10551,0.18453,0.18453
0.13488,0.20948,0.10261,0.18435,0.18435
0.13689,0.21041,0.10006,0.18421,0.18421
0.13896,0.21132,0.097661,0.18402,0.18402
0.14086,0.21213,0.095438,0.18386,0.18386
0.14275,0.21294,0.093311,0.18366,0.18366
0.14453,0.21368,0.091329,0.18348,0.18348
0.14635,0.21441,0.089441,0.18327,0.18327
0.14806,0.21509,0.087635,0.18307,0.18307
0.1498,0.21573,0.08588,0.18286,0.18286
0.15143,0.21639,0.084211,0.18266,0.18266
0.15312,0.21697,0.082568,0.18245,0.18245
0.15476,0.21757,0.081015,0.18222,0.18222
0.15642,0.21819,0.079509,0.18196,0.18196
0.15802,0.21878,0.07802,0.18173,0.18173
0.15966,0.21929,0.076554,0.1815,0.1815
0.16128,0.21984,0.075133,0.18125,0.18125
0.16292,0.22033,0.073811,0.18098,0.18098
0.16447,0.22087,0.072454,0.18074,0.18074
0.16609,0.22134,0.071139,0.18048,0.18048
0.1677,0.22182,0.069853,0.18021,0.18021
0.16935,0.2223,0.06861,0.17991,0.17991
0.17092,0.22279,0.067371,0.17964,0.17964
0.17256,0.22323,0.066152,0.17935,0.17935
0.1742,0.22371,0.064964,0.17904,0.17904
0.1758,0.22417,0.063785,0.17875,0.17875
0.1774,0.2246,0.06265,0.17845,0.17845
0.17904,0.22501,0.061531,0.17814,0.17814
0.18068,0.22543,0.060426,0.17782,0.17782
0.18231,0.22583,0.059351,0.1775,0.1775
0.18395,0.22621,0.058322,0.17717,0.17717
0.18556,0.22662,0.057245,0.17686,0.17686
0.18724,0.227,0.056254,0.1765,0.1765
0.1889,0.22737,0.055238,0.17616,0.17616
0.19053,0.2277,0.054242,0.17584,0.17584
0.19222,0.22807,0.053296,0.17547,0.17547
0.19388,0.22843,0.052308,0.17513,0.17513
0.19556,0.22875,0.05139,0.17477,0.17477
0.19729,0.2291,0.05046,0.17438,0.17438
0.19893,0.22944,0.04957,0.17402,0.17402
0.20067,0.22975,0.048641,0.17365,0.17365
0.20239,0.23008,0.047769,0.17325,0.17325
0.20408,0.23038,0.046937,0.17287,0.17287
0.20581,0.23068,0.046065,0.17248,0.17248
0.20752,0.23097,0.045237,0.17209,0.17209
0.20925,0.23127,0.044435,0.17168,0.17168
0.21099,0.23156,0.043603,0.17128,0.17128
0.21273,0.23182,0.042808,0.17088,0.17088
0.21449,0.23206,0.042064,0.17046,0.17046
0.21627,0.23234,0.041283,0.17004,0.17004
0.218,0.23255,0.0405,0.16965,0.16965
0.2198,0.2328,0.0398,0.1692,0.1692
0.22162,0.23302,0.039054,0.16877,0.16877
0.22339,0.23325,0.038358,0.16833,0.16833
0.22518,0.23348,0.037613,0.16791,0.16791
0.22694,0.23369,0.036965,0.16747,0.16747
0.22876,0.23391,0.036275,0.16702,0.16702
0.23057,0.23408,0.035627,0.16657,0.16657
0.23239,0.2343,0.034937,0.16612,0.16612
0.23423,0.23443,0.034298,0.16568,0.16568
0.23607,0.23462,0.033675,0.16521,0.16521
0.2379,0.23479,0.03306,0.16475,0.16475
0.23974,0.23497,0.032425,0.16429,0.16429
0.2416,0.23512,0.031838,0.16381,0.16381
0.24353,0.23525,0.03125,0.16332,0.16332
0.24535,0.23539,0.030707,0.16285,0.16285
0.24722,0.23552,0.030115,0.16238,0.16238
0.24909,0.23569,0.029549,0.16189,0.16189
