0.10375,0.19192,0.15169,0.18421,0.18421
0.1104,0.19628,0.13908,0.18475,0.18475
0.11997,0.20191,0.12316,0.18499,0.18499
0.13149,0.20791,0.10679,0.1846,0.1846
0.1442,0.2135,0.091667,0.18354,0.18354
0.15779,0.2186,0.078234,0.18179,0.18179
0.172,0.22316,0.066577,0.17942,0.17942
0.18692,0.22692,0.056436,0.17657,0.17657
0.2025,0.23014,0.047711,0.17322,0.17322
0.2187,0.23263,0.040257,0.16947,0.16947
0.23541,0.23456,0.033934,0.16536,0.16536
0.25279,0.2359,0.028464,0.16095,0.16095
0.27072,0.23664,0.023859,0.15626,0.15626
0.28901,0.23682,0.019963,0.1514,0.1514
0.30792,0.23645,0.016672,0.14632,0.14632
0.32724,0.23553,0.013899,0.14111,0.14111
0.34683,0.2341,0.011587,0.13583,0.13583
0.36691,0.23219,0.0096308,0.13042,0.13042
0.38719,0.22978,0.0079924,0.12501,0.12501
0.40771,0.22695,0.006611,0.11958,0.11958
0.42826,0.2237,0.005474,0.11419,0.11419
0.44897,0.22007,0.0045202,0.10881,0.10881
0.46981,0.21604,0.0037238,0.10347,0.10347
0.49038,0.21176,0.0030684,0.098266,0.098266
0.51079,0.20716,0.0025325,0.093172,0.093172
0.531,0.20231,0.0020824,0.088204,0.088204
0.55096,0.19725,0.0017128,0.083359,0.083359
0.57056,0.19201,0.0014066,0.078673,0.078673
0.58979,0.18664,0.0011465,0.074143,0.074143
0.60859,0.18113,0.00093961,0.069781,0.069781
0.62693,0.17553,0.00077327,0.065589,0.065589
0.64473,0.16988,0.00063137,0.061585,0.061585
0.66197,0.16423,0.00051651,0.057763,0.057763
0.67869,0.15854,0.00042486,0.054115,0.054115
0.69476,0.15291,0.00034651,0.050663,0.050663
0.71023,0.14732,0.00028416,0.047389,0.047389
0.72505,0.14183,0.00023432,0.044297,0.044297
0.73925,0.13641,0.00019087,0.041385,0.041385
0.75283,0.1311,0.0001575,0.038635,0.038635
0.76583,0.1259,0.00012589,0.036047,0.036047
0.77819,0.12083,0.00010593,0.033625,0.033625
0.78994,0.1159,8.6871e-05,0.031356,0.031356
0.80116,0.11111,7.2982e-05,0.02922,0.02922
0.81174,0.10648,6.0446e-05,0.027238,0.027238
0.82186,0.10199,4.6317e-05,0.025368,0.025368
0.83141,0.097648,3.7762e-05,0.023634,0.023634
0.8405,0.093453,3.3862e-05,0.022005,0.022005
0.84908,0.089416,2.4846e-05,0.020493,0.020493
0.85722,0.085522,2.0714e-05,0.019077,0.019077
0.86492,0.081783,1.8013e-05,0.01776,0.01776
0.87219,0.078187,1.6804e-05,0.016535,0.016535
0.8791,0.074731,1.1714e-05,0.015387,0.015387
0.88564,0.071399,1.2358e-05,0.014317,0.014317
0.89181,0.068213,6.5089e-06,0.013324,0.013324
0.89764,0.065158,6.9258e-06,0.012397,0.012397
0.90319,0.062208,7.4119e-06,0.011533,0.011533
0.9084,0.059411,7.9758e-06,0.010727,0.010727
0.91337,0.056701,0,0.0099749,0.0099749
0.91802,0.054125,0,0.0092843,0.0092843
0.92247,0.051643,0,0.0086275,0.0086275
0.92668,0.049261,0,0.0080212,0.0080212
0.93062,0.046996,0,0.0074607,0.0074607
0.93435,0.044836,0,0.0069394,0.0069394
0.93794,0.042742,0,0.0064397,0.0064397
0.94127,0.040751,0,0.0059936,0.0059936
0.94445,0.038857,0,0.0055636,0.0055636
0.94747,0.037033,0,0.0051649,0.0051649
0.95031,0.035288,0,0.0048003,0.0048003
0.953,0.033616,0,0.0044617,0.0044617
0.95555,0.032032,0,0.0041395,0.0041395
0.95797,0.030521,0,0.0038381,0.0038381
0.96024,0.029063,0,0.003564,0.003564
0.96234,0.027697,0,0.0033217,0.0033217
0.96436,0.026361,0,0.0030919,0.0030919
0.96634,0.025113,0,0.0028505,0.0028505
0.96816,0.0239,0,0.0026452,0.0026452
0.96982,0.022752,0,0.002476,0.002476
0.97151,0.021656,0,0.0022777,0.0022777
0.973,0.02063,0,0.0021226,0.0021226
0.97451,0.019625,0,0.0019542,0.0019542
0.97587,0.018676,0,0.0018176,0.0018176
0.97708,0.017776,0,0.0017139,0.0017139
0.97839,0.016881,0,0.0015777,0.0015777
0.9795,0.01607,0,0.0014764,0.0014764
0.98063,0.015322,0,0.0013484,0.0013484
0.98172,0.014566,0,0.0012396,0.0012396
0.98272,0.013866,0,0.0011377,0.0011377
0.98361,0.013176,0,0.0010725,0.0010725
0.98446,0.012568,0,0.00099223,0.00099223
0.98523,0.011871,0,0.00096729,0.00096729
0.98605,0.011355,0,0.00086605,0.00086605
0.98682,0.010748,0,0.00081119,0.00081119
0.98744,0.010222,0,0.00077778,0.00077778
0.98809,0.00979,0,0.00070771,0.00070771
0.9888,0.0092712,0,0.00064383,0.00064383
0.98951,0.0088722,0,0.00053771,0.00053771
0.98985,0.0083607,0,0.00059719,0.00059719
0.99057,0.0080189,0,0.0004717,0.0004717
0.99085,0.0075928,0,0.00051769,0.00051769
0.99163,0.0072807,0,0.00036403,0.00036403
